,"nfeatures","nmatches","ngoodmatches","reproj_error","ex_time"
0,2000,2000,32,"0,9563411713","0,2477481365"
0,2000,2000,8,0,"0,2373571396"
0,2000,2000,39,0,"0,2287349701"
0,2000,2000,41,0,"0,248278141"
0,2000,2000,42,0,"0,2525660992"
0,2000,2000,8,0,"0,2429640293"
0,2000,2000,49,0,"0,2345578671"
0,2000,2000,50,"1,3373659484","0,2703568935"
0,2000,2000,49,"1,3373659484","0,233782053"
0,2000,2000,50,"1,3373659484","0,2024710178"
0,2000,2000,8,"9,7148375511","0,2210011482"
0,2000,2000,43,"1,0679569244","0,2300319672"
0,2000,2000,47,"0,957299614","0,2699811459"
0,2000,2000,46,"0,957299614","0,2349669933"
0,2000,2000,49,"0,957299614","0,2028539181"
0,2000,2000,8,"13,8994817734","0,2321081161"
0,2000,2000,43,"0,9773192406","0,2335679531"
0,2000,2000,47,"0,9773192406","0,2315621376"
0,2000,2000,42,"0,9773192406","0,2061488628"
0,2000,2000,8,0,"0,2223989964"
0,2000,2000,42,0,"0,2049500942"
0,2000,2000,37,"1,0831607183","0,2345600128"
0,2000,2000,31,"1,1117365802","0,2477128506"
0,2000,2000,36,"1,1117365802","0,2416038513"
0,2000,2000,8,"6,3149375916","0,2181360722"
0,2000,2000,25,0,"0,2275180817"
0,2000,2000,27,0,"0,2322599888"
0,2000,2000,40,0,"0,2564499378"
0,2000,2000,48,0,"0,2579009533"
0,2000,2000,8,"10,7438169207","0,2444300652"
0,2000,2000,43,"1,23719911317568E-06","0,2365579605"
0,2000,2000,44,"1,23719911317568E-06","0,223897934"
0,2000,2000,33,0,"0,2313330173"
0,2000,2000,38,0,"0,2521319389"
0,2000,2000,8,0,"0,252751112"
0,2000,2000,44,0,"0,225924015"
0,2000,2000,46,"0,5632495365","0,2555818558"
0,2000,2000,43,"0,5632495365","0,2259569168"
0,2000,2000,38,"0,5632495365","0,2044150829"
0,2000,2000,37,"0,7190999985","0,2227749825"
0,2000,2000,8,0,"0,2481229305"
0,2000,2000,40,0,"0,2285311222"
0,2000,2000,36,0,"0,2564167976"
0,2000,2000,39,0,"0,2504351139"
0,2000,2000,8,0,"0,2527470589"
0,2000,2000,48,0,"0,2022459507"
0,2000,2000,45,"0,1873699991","0,2486629486"
0,2000,2000,45,"5,56739600929054E-06","0,2703719139"
0,2000,2000,47,"0,1026974554","0,250877142"
0,2000,2000,9,"7,2630691528","0,2362790108"
0,2000,2000,41,"0,7200012207","0,2285490036"
0,2000,2000,40,"0,4894425676","0,2536041737"
0,2000,2000,44,"0,7200012207","0,2714600563"
0,2000,2000,37,"0,445395961","0,2562720776"
0,2000,2000,8,"1,5808639526","0,2406640053"
0,2000,2000,29,"1,8310650013","0,2193179131"
0,2000,2000,41,0,"0,2522931099"
0,2000,2000,25,"2,1992090861","0,2461721897"
0,2000,2000,22,"1,5183481216","0,2286810875"
0,2000,2000,8,"14,1536102295","0,215914011"
0,2000,2000,37,0,"0,22615695"
0,2000,2000,42,"3,21524483816964E-05","0,2545559406"
0,2000,2000,50,0,"0,2604618073"
0,2000,2000,8,"0,4704691569","0,2401609421"
0,2000,2000,50,0,"0,241767168"
0,2000,2000,49,0,"0,2572650909"
0,2000,2000,49,0,"0,2565538883"
0,2000,2000,50,0,"0,2614989281"
0,2000,2000,8,0,"0,2446830273"
0,2000,2000,46,"0,0001362981","0,2366101742"
0,2000,2000,46,"9,44698558134191E-05","0,2593359947"
0,2000,2000,47,"1,69542100694444E-07","0,2725589275"
0,2000,2000,49,0,"0,257668972"
0,2000,2000,8,0,"0,2430651188"
0,2000,2000,42,0,"0,2296910286"
0,2000,2000,41,"0,0009650094","0,262611866"
0,2000,2000,40,0,"0,2684631348"
0,2000,2000,8,"5,2880601883","0,245085001"
0,2000,2000,24,0,"0,2266688347"
0,2000,2000,18,"0,7259454166","0,2259449959"
0,2000,2000,21,"0,6262708664","0,2317349911"
0,2000,2000,26,"0,601587677","0,2290890217"
0,2000,2000,8,"0,6606063843","0,2467269897"
0,2000,2000,33,0,"0,2239940166"
0,2000,2000,27,0,"0,243927002"
0,2000,2000,36,"0,0001590953","0,255988121"
0,2000,2000,30,"0,0006281535","0,2463350296"
0,2000,2000,8,"53,4717152913","0,249833107"
0,2000,2000,24,"0,5760119894","0,2302701473"
0,2000,2000,26,0,"0,2286109924"
0,2000,2000,27,0,"0,2505528927"
0,2000,2000,22,"0,5714772542","0,2527050972"
0,2000,2000,8,0,"0,2236368656"
0,2000,2000,45,0,"0,2008519173"
0,2000,2000,46,"0,3243136522","0,2419710159"
0,2000,2000,49,"0,3243136522","0,2328631878"
0,2000,2000,48,"0,3243136522","0,2029430866"
0,2000,2000,8,"9,7402696609","0,2171590328"
0,2000,2000,24,0,"0,234388113"
0,2000,2000,25,"0,596371242","0,2242498398"
0,2000,2000,33,"0,5285399755","0,2237980366"
0,2000,2000,8,0,"0,2476811409"
0,2000,2000,47,"6,78168402777778E-07","0,2375879288"
0,2000,2000,48,0,"0,2596459389"
0,2000,2000,48,"0,0211754967","0,251294136"
0,2000,2000,43,0,"0,2646598816"
0,2000,2000,8,"7,3089981079","0,2567980289"
0,2000,2000,48,"2,84771586573401E-05","0,2469861507"
0,2000,2000,38,"8,71930803571429E-07","0,2570528984"
0,2000,2000,35,0,"0,2574050426"
0,2000,2000,35,"3,74133770282452E-05","0,2479331493"
0,2000,2000,8,0,"0,2453589439"
0,2000,2000,25,0,"0,224905014"
0,2000,2000,25,"1,58945719401042E-07","0,2235431671"
