,feature,nmatches,ngoodmatches,ex_time
0,orb,1029.0,50.0,0.2788171768188477
0,orb,1044.0,50.0,0.19582009315490725
0,orb,1040.0,26.0,0.177947998046875
0,orb,786.0,50.0,0.16655707359313965
0,orb,793.0,50.0,0.16640400886535645
0,orb,801.0,50.0,0.18437695503234866
0,orb,805.0,30.0,0.1789870262145996
0,orb,822.0,50.0,0.2301900386810303
0,orb,823.0,36.0,0.12171196937561035
0,orb,814.0,50.0,0.11910486221313475
0,orb,794.0,50.0,0.12954401969909668
0,orb,793.0,13.0,0.215245008468628
0,orb,2000.0,48.0,0.38585901260375977
0,orb,2000.0,32.0,0.3142628669738769
0,orb,2000.0,50.0,0.3183081150054932
0,orb,2000.0,42.0,0.3433358669281006
0,orb,2000.0,49.0,0.3471920490264893
0,orb,2000.0,37.0,0.3541789054870605
0,orb,2000.0,44.0,0.4842469692230225
0,orb,2000.0,41.0,0.4956021308898926
0,orb,2000.0,10.0,0.5027761459350586
0,orb,2000.0,44.0,0.5087299346923828
0,orb,2000.0,46.0,0.4501709938049317
0,orb,2000.0,48.0,0.496737003326416
0,orb,2000.0,44.0,0.3278200626373291
0,orb,2000.0,50.0,0.3715140819549561
0,orb,2000.0,48.0,0.296097993850708
0,orb,2000.0,47.0,0.2779428958892822
0,orb,2000.0,47.0,0.31456899642944336
0,orb,2000.0,48.0,0.3299789428710937
0,orb,2000.0,34.0,0.2580981254577637
0,orb,2000.0,9.0,0.3906431198120117
0,orb,2000.0,50.0,0.3468940258026123
0,orb,2000.0,44.0,0.40961503982543945
0,orb,2000.0,18.0,0.5071640014648438
0,orb,2000.0,42.0,0.5055570602416992
0,orb,2000.0,13.0,0.5446050167083739
0,orb,2000.0,41.0,0.5076260566711426
0,orb,2000.0,49.0,0.4409000873565674
0,orb,2000.0,46.0,0.4233131408691406
0,orb,2000.0,50.0,0.39489293098449707
0,orb,2000.0,26.0,0.4137270450592041
0,orb,2000.0,38.0,0.37806200981140137
0,orb,2000.0,49.0,0.3891129493713379
0,orb,2000.0,46.0,0.3534200191497803
0,orb,2000.0,50.0,0.3754100799560547
0,orb,2000.0,34.0,0.4153330326080322
0,orb,2000.0,19.0,0.4494640827178955
0,orb,2000.0,50.0,0.4362118244171143
0,orb,2000.0,48.0,0.4181630611419678
0,orb,2000.0,48.0,0.43546199798583984
0,orb,2000.0,49.0,0.4951732158660889
0,orb,2000.0,44.0,0.4422729015350342
0,orb,2000.0,44.0,0.4220659732818604
0,orb,2000.0,49.0,0.3481841087341309
0,orb,2000.0,21.0,0.402195930480957
0,orb,2000.0,33.0,0.4177720546722412
0,orb,2000.0,48.0,0.3711221218109131
0,orb,2000.0,49.0,0.3715558052062988
0,orb,2000.0,48.0,0.30405592918396
0,orb,2000.0,40.0,0.3386490345001221
0,orb,1997.0,26.0,0.4463191032409668
0,orb,1995.0,43.0,0.7493541240692139
0,orb,1996.0,50.0,0.9118211269378662
0,orb,1996.0,43.0,0.7795560359954834
0,orb,1983.0,28.0,0.4979069232940674
0,orb,1983.0,43.0,0.4272608757019043
0,orb,1987.0,49.0,0.4455080032348633
0,orb,1984.0,39.0,0.5965199470520021
0,orb,1982.0,27.0,0.4566459655761719
0,orb,1979.0,28.0,0.4692130088806152
0,orb,1978.0,50.0,0.4660148620605469
0,orb,1977.0,38.0,0.30638694763183594
0,orb,1975.0,15.0,0.3052840232849121
0,orb,1705.0,35.0,0.2490677833557129
0,orb,1673.0,50.0,0.2382669448852539
0,orb,1681.0,50.0,0.37616801261901855
0,orb,1643.0,31.0,0.3346531391143799
0,orb,1672.0,50.0,0.3452389240264893
0,orb,1668.0,50.0,0.2792391777038574
0,orb,1667.0,29.0,0.2475600242614746
0,orb,1362.0,50.0,0.2603158950805664
0,orb,1368.0,45.0,0.3423960208892822
0,orb,1386.0,50.0,0.2763030529022217
0,orb,1379.0,50.0,0.29814815521240234
0,orb,1344.0,33.0,0.24483585357666016
0,orb,1389.0,50.0,0.263416051864624
0,orb,1396.0,38.0,0.29395294189453125
0,orb,1508.0,50.0,0.3049800395965576
0,orb,1512.0,50.0,0.2380671501159668
0,orb,1506.0,35.0,0.2688930034637451
0,orb,1502.0,50.0,0.2296149730682373
0,orb,1500.0,50.0,0.2554419040679932
0,orb,1502.0,29.0,0.2071011066436768
0,orb,1360.0,50.0,0.2118680477142334
0,orb,1374.0,35.0,0.23543596267700195
0,orb,1537.0,50.0,0.2378690242767334
0,orb,1531.0,33.0,0.1829180717468261
0,orb,1266.0,50.0,0.16746091842651367
0,orb,1277.0,50.0,0.1855618953704834
0,orb,1279.0,24.0,0.16402101516723633
0,orb,1148.0,50.0,0.15110111236572266
0,orb,1145.0,50.0,0.20830607414245605
0,orb,1145.0,41.0,0.2415518760681153
0,orb,1160.0,50.0,0.2642230987548828
0,orb,1154.0,39.0,0.2462470531463623
0,orb,1130.0,50.0,0.3785979747772217
0,orb,1133.0,50.0,0.28646016120910645
0,orb,1139.0,50.0,0.22820401191711426
0,orb,1140.0,41.0,0.2260539531707764
0,orb,1114.0,26.0,0.25303196907043457
0,orb,1039.0,50.0,0.1753220558166504
0,orb,1039.0,50.0,0.1345820426940918
0,orb,1128.0,50.0,0.16705989837646484
0,orb,1132.0,50.0,0.1661379337310791
0,orb,1138.0,50.0,0.17270207405090332
0,orb,1138.0,35.0,0.15528607368469238
0,orb,1044.0,26.0,0.19009900093078613
0,orb,1337.0,50.0,0.19157695770263672
0,orb,1335.0,50.0,0.18360090255737305
0,orb,1335.0,50.0,0.17589282989501953
0,orb,1334.0,46.0,0.2404000759124756
0,orb,1275.0,33.0,0.18300414085388186
0,orb,1129.0,50.0,0.16552186012268064
0,orb,1129.0,50.0,0.16020679473876953
0,orb,1094.0,50.0,0.1902830600738525
0,orb,1090.0,40.0,0.20432209968566886
0,orb,1136.0,28.0,0.2364058494567871
0,orb,1078.0,40.0,0.20537590980529785
0,orb,1132.0,50.0,0.24720001220703125
0,orb,1117.0,50.0,0.2402160167694092
0,orb,1104.0,50.0,0.2348029613494873
0,orb,1106.0,50.0,0.2051098346710205
0,orb,1105.0,37.0,0.21018600463867188
0,orb,1134.0,41.0,0.2241659164428711
0,orb,1096.0,50.0,0.1864490509033203
0,orb,1089.0,50.0,0.1800539493560791
0,orb,1089.0,50.0,0.18407416343688965
0,orb,1101.0,31.0,0.14713001251220706
0,orb,1134.0,37.0,0.1868448257446289
0,orb,1068.0,50.0,0.1686718463897705
0,orb,1055.0,50.0,0.12656617164611814
0,orb,1063.0,50.0,0.13741207122802734
0,orb,1054.0,50.0,0.18707990646362305
0,orb,1059.0,43.0,0.16832304000854492
0,orb,1170.0,34.0,0.17525291442871094
0,orb,1082.0,50.0,0.17859911918640134
0,orb,1089.0,29.0,0.112807035446167
0,orb,675.0,40.0,0.09081411361694336
0,orb,765.0,50.0,0.09710097312927246
0,orb,763.0,50.0,0.1285400390625
0,orb,759.0,50.0,0.12243819236755372
0,orb,759.0,50.0,0.10381293296813963
0,orb,759.0,31.0,0.10155797004699707
0,orb,764.0,50.0,0.15167903900146484
0,orb,771.0,50.0,0.10951089859008788
0,orb,781.0,50.0,0.11583805084228516
0,orb,780.0,38.0,0.10471606254577637
0,orb,781.0,50.0,0.07307600975036621
0,orb,763.0,30.0,0.12630820274353027
0,orb,675.0,32.0,0.12289690971374513
0,orb,816.0,35.0,0.1350250244140625
0,orb,846.0,50.0,0.11014795303344728
0,orb,844.0,50.0,0.13477802276611328
0,orb,844.0,50.0,0.20540618896484367
0,orb,844.0,36.0,0.17195701599121094
0,orb,835.0,50.0,0.11895084381103516
0,orb,833.0,50.0,0.14927005767822266
0,orb,808.0,50.0,0.1771259307861328
0,orb,802.0,21.0,0.14737200736999512
0,orb,611.0,50.0,0.1128849983215332
0,orb,592.0,50.0,0.1127471923828125
0,orb,598.0,40.0,0.08597803115844728
0,orb,568.0,50.0,0.10295510292053224
0,orb,566.0,50.0,0.1084918975830078
0,orb,563.0,50.0,0.07761096954345703
0,orb,563.0,35.0,0.10048890113830566
0,orb,546.0,50.0,0.09511399269104004
0,orb,548.0,50.0,0.09852313995361328
0,orb,542.0,27.0,0.13725900650024414
0,orb,824.0,50.0,0.16416597366333008
0,orb,829.0,50.0,0.14628887176513672
0,orb,824.0,40.0,0.13255596160888672
0,orb,791.0,50.0,0.11612296104431152
0,orb,790.0,50.0,0.14987397193908691
0,orb,783.0,50.0,0.11814498901367188
0,orb,784.0,50.0,0.12338089942932128
0,orb,787.0,36.0,0.12387704849243165
0,orb,811.0,50.0,0.1466820240020752
0,orb,811.0,41.0,0.1302931308746338
0,orb,768.0,50.0,0.12371015548706055
0,orb,772.0,50.0,0.1319570541381836
0,orb,773.0,28.0,0.11454391479492188
0,orb,511.0,37.0,0.07929205894470215
0,orb,587.0,50.0,0.08962297439575195
0,orb,592.0,50.0,0.10358786582946776
0,orb,578.0,50.0,0.08886408805847168
0,orb,578.0,37.0,0.09394502639770508
0,orb,566.0,50.0,0.1231069564819336
0,orb,555.0,50.0,0.12034797668457033
0,orb,569.0,50.0,0.11481189727783205
0,orb,568.0,30.0,0.1190040111541748
0,orb,666.0,50.0,0.11656713485717772
0,orb,668.0,30.0,0.11275601387023924
0,orb,905.0,50.0,0.1147148609161377
0,orb,905.0,50.0,0.12803316116333008
0,orb,905.0,44.0,0.1210169792175293
0,orb,779.0,50.0,0.08989381790161133
0,orb,797.0,50.0,0.13505101203918454
0,orb,802.0,50.0,0.10252690315246582
0,orb,802.0,43.0,0.13166093826293945
0,orb,830.0,50.0,0.11626315116882326
0,orb,820.0,50.0,0.11901092529296875
0,orb,811.0,50.0,0.1349170207977295
0,orb,825.0,43.0,0.12115597724914552
0,orb,866.0,50.0,0.12323594093322755
0,orb,866.0,31.0,0.1868431568145752
0,orb,957.0,50.0,0.1870419979095459
0,orb,951.0,50.0,0.1356949806213379
0,orb,951.0,50.0,0.1838679313659668
0,orb,951.0,31.0,0.1744248867034912
0,orb,956.0,50.0,0.16085481643676758
0,orb,981.0,50.0,0.17923712730407715
0,orb,981.0,50.0,0.20007014274597168
0,orb,981.0,38.0,0.17136788368225098
0,orb,991.0,35.0,0.1590261459350586
0,orb,1034.0,50.0,0.18390607833862305
0,orb,1017.0,29.0,0.14241600036621094
0,orb,920.0,50.0,0.1602931022644043
0,orb,906.0,50.0,0.131303071975708
0,orb,908.0,50.0,0.1446700096130371
0,orb,907.0,27.0,0.14333891868591309
0,orb,988.0,50.0,0.1526038646697998
0,orb,989.0,33.0,0.14080500602722168
0,orb,909.0,50.0,0.14300084114074707
0,orb,902.0,50.0,0.1260819435119629
0,orb,883.0,50.0,0.11524581909179688
0,orb,889.0,33.0,0.1401689052581787
0,orb,874.0,50.0,0.15206098556518555
0,orb,897.0,31.0,0.1351611614227295
0,orb,877.0,37.0,0.16867303848266602
0,orb,934.0,50.0,0.1285560131072998
0,orb,957.0,50.0,0.1480088233947754
0,orb,946.0,37.0,0.1983969211578369
0,orb,1056.0,50.0,0.12194609642028807
0,orb,1061.0,50.0,0.15244793891906738
0,orb,1061.0,50.0,0.17771005630493164
0,orb,1061.0,33.0,0.13980317115783691
0,orb,994.0,50.0,0.15013909339904785
0,orb,955.0,37.0,0.14273309707641602
0,orb,859.0,31.0,0.10667681694030763
0,orb,924.0,40.0,0.18935084342956546
0,orb,805.0,50.0,0.1685500144958496
0,orb,804.0,50.0,0.10977792739868164
0,orb,803.0,34.0,0.1302359104156494
0,orb,792.0,50.0,0.12375998497009275
0,orb,792.0,38.0,0.1174631118774414
0,orb,871.0,50.0,0.12567710876464844
0,orb,849.0,50.0,0.15889596939086914
0,orb,847.0,50.0,0.1105971336364746
0,orb,844.0,50.0,0.1108100414276123
0,orb,844.0,32.0,0.11727786064147948
0,orb,875.0,50.0,0.13210391998291016
0,orb,875.0,33.0,0.15330219268798828
0,orb,827.0,50.0,0.1399059295654297
0,orb,822.0,50.0,0.1289379596710205
0,orb,822.0,50.0,0.13189911842346191
0,orb,822.0,39.0,0.12185788154602052
0,orb,846.0,50.0,0.13977885246276855
0,orb,854.0,37.0,0.18021512031555176
0,orb,997.0,50.0,0.17522192001342773
0,orb,993.0,50.0,0.2312948703765869
0,orb,993.0,50.0,0.15581393241882324
0,orb,993.0,34.0,0.15318608283996582
0,orb,973.0,50.0,0.16411995887756348
0,orb,1000.0,40.0,0.16965889930725098
0,orb,903.0,50.0,0.13175010681152344
0,orb,883.0,50.0,0.2109389305114746
0,orb,884.0,50.0,0.18208885192871094
0,orb,884.0,41.0,0.15922999382019046
0,orb,1003.0,50.0,0.1419661045074463
0,orb,1016.0,50.0,0.15106797218322754
0,orb,943.0,50.0,0.14600491523742676
0,orb,947.0,50.0,0.14260101318359375
0,orb,946.0,31.0,0.15586400032043454
0,orb,963.0,50.0,0.131119966506958
0,orb,944.0,50.0,0.13249802589416504
0,orb,945.0,50.0,0.12139201164245605
0,orb,948.0,30.0,0.15369606018066406
0,orb,1048.0,50.0,0.15177106857299805
0,orb,1054.0,50.0,0.16760897636413574
0,orb,1052.0,50.0,0.15018510818481445
0,orb,1054.0,34.0,0.15851998329162598
0,orb,1192.0,45.0,0.15713906288146973
0,orb,1173.0,50.0,0.1874098777770996
0,orb,1181.0,50.0,0.23525309562683105
0,orb,1188.0,50.0,0.17043805122375488
0,orb,1188.0,50.0,0.18962502479553225
0,orb,1188.0,39.0,0.1886730194091797
0,orb,1188.0,50.0,0.17362284660339355
0,orb,1199.0,50.0,0.17850494384765625
0,orb,1199.0,29.0,0.11655497550964355
0,orb,1085.0,31.0,0.1620328426361084
0,orb,1103.0,28.0,0.1952672004699707
0,orb,988.0,50.0,0.15907883644104004
0,orb,985.0,50.0,0.11920690536499025
0,orb,984.0,50.0,0.1282048225402832
0,orb,983.0,50.0,0.1334059238433838
0,orb,983.0,42.0,0.12707805633544922
0,orb,949.0,50.0,0.16517305374145508
0,orb,942.0,50.0,0.1323871612548828
0,orb,937.0,50.0,0.14632701873779294
0,orb,937.0,41.0,0.1363229751586914
0,orb,1003.0,50.0,0.12626981735229492
0,orb,1010.0,50.0,0.15979599952697754
0,orb,1010.0,39.0,0.12508511543273926
0,orb,970.0,31.0,0.13963794708251953
0,orb,911.0,34.0,0.138139009475708
0,orb,965.0,37.0,0.1475670337677002
0,orb,987.0,50.0,0.1852889060974121
0,orb,990.0,50.0,0.1744239330291748
0,orb,989.0,50.0,0.13079380989074707
0,orb,985.0,50.0,0.18379497528076166
0,orb,985.0,31.0,0.18065309524536133
0,orb,1152.0,50.0,0.15362215042114258
0,orb,1150.0,29.0,0.13371706008911133
0,orb,932.0,35.0,0.14572381973266602
0,orb,867.0,50.0,0.12241697311401367
0,orb,844.0,50.0,0.10777616500854492
0,orb,852.0,50.0,0.1263279914855957
0,orb,850.0,50.0,0.11666202545166016
0,orb,854.0,41.0,0.1131899356842041
0,orb,836.0,50.0,0.10528397560119628
0,orb,811.0,36.0,0.12300586700439453
0,orb,934.0,50.0,0.14140605926513672
0,orb,940.0,30.0,0.16314911842346191
0,orb,899.0,50.0,0.13606905937194824
0,orb,890.0,50.0,0.1459188461303711
0,orb,885.0,50.0,0.11467790603637695
0,orb,897.0,33.0,0.14602303504943848
0,orb,949.0,50.0,0.15042591094970706
0,orb,959.0,38.0,0.1343400478363037
0,orb,979.0,50.0,0.15083599090576172
0,orb,981.0,50.0,0.10994195938110353
0,orb,979.0,38.0,0.1663050651550293
0,orb,876.0,50.0,0.13083720207214355
0,orb,896.0,28.0,0.10745811462402344
0,orb,899.0,41.0,0.15871310234069824
0,orb,943.0,50.0,0.15118813514709473
0,orb,944.0,50.0,0.13423705101013186
0,orb,943.0,50.0,0.1016988754272461
0,orb,943.0,46.0,0.1433730125427246
0,orb,1002.0,42.0,0.17146801948547366
0,orb,1064.0,50.0,0.1673569679260254
0,orb,1051.0,50.0,0.1765279769897461
0,orb,1058.0,50.0,0.14966607093811035
0,orb,1054.0,33.0,0.1436760425567627
0,orb,971.0,50.0,0.13473892211914062
0,orb,971.0,37.0,0.14103007316589355
0,orb,971.0,50.0,0.1410679817199707
0,orb,973.0,36.0,0.13982892036437988
0,orb,946.0,50.0,0.1523420810699463
0,orb,940.0,50.0,0.1523449420928955
0,orb,941.0,50.0,0.14919495582580564
0,orb,941.0,48.0,0.10992813110351562
0,orb,744.0,50.0,0.17453289031982422
0,orb,744.0,50.0,0.13087701797485352
0,orb,749.0,31.0,0.1476731300354004
0,orb,904.0,42.0,0.15390610694885254
0,orb,880.0,50.0,0.191601037979126
0,orb,897.0,50.0,0.17491602897644046
0,orb,888.0,50.0,0.2077269554138184
0,orb,883.0,50.0,0.16104793548583984
0,orb,885.0,36.0,0.19338297843933105
0,orb,876.0,50.0,0.13841700553894046
0,orb,857.0,50.0,0.18619608879089355
0,orb,866.0,38.0,0.21087002754211426
0,orb,788.0,29.0,0.1272740364074707
0,orb,951.0,50.0,0.16445422172546387
0,orb,971.0,42.0,0.12097907066345215
0,orb,869.0,50.0,0.11176514625549316
0,orb,873.0,42.0,0.1292271614074707
0,orb,842.0,50.0,0.12943220138549805
0,orb,842.0,50.0,0.1039409637451172
0,orb,850.0,50.0,0.11908388137817386
0,orb,855.0,40.0,0.14293599128723145
0,orb,985.0,50.0,0.18491792678833008
0,orb,990.0,50.0,0.17170405387878418
0,orb,992.0,30.0,0.19013500213623047
0,orb,1152.0,50.0,0.16966700553894046
0,orb,1151.0,50.0,0.1560499668121338
0,orb,1150.0,50.0,0.16470599174499512
0,orb,1150.0,50.0,0.21283316612243647
0,orb,1150.0,38.0,0.18708395957946766
0,orb,1186.0,50.0,0.213670015335083
0,orb,1186.0,38.0,0.17130589485168454
0,orb,1159.0,50.0,0.197584867477417
0,orb,1158.0,50.0,0.18344902992248527
0,orb,1158.0,50.0,0.19472098350524905
0,orb,1150.0,35.0,0.1660919189453125
0,orb,1093.0,50.0,0.1702580451965332
0,orb,1094.0,50.0,0.17565011978149414
0,orb,1093.0,47.0,0.1904149055480957
0,orb,1029.0,50.0,0.15314793586730954
0,orb,1030.0,50.0,0.13301897048950195
0,orb,1026.0,39.0,0.1608729362487793
0,orb,1085.0,50.0,0.11408710479736328
0,orb,1085.0,50.0,0.15874290466308594
0,orb,1085.0,42.0,0.19168806076049805
0,orb,1157.0,50.0,0.14930200576782227
0,orb,1155.0,50.0,0.1847078800201416
0,orb,1155.0,32.0,0.13086295127868652
0,orb,1150.0,50.0,0.18248295783996585
0,orb,1164.0,50.0,0.19391584396362305
0,orb,1189.0,40.0,0.1602029800415039
0,orb,1089.0,50.0,0.1690349578857422
0,orb,1087.0,50.0,0.18194079399108887
0,orb,1088.0,34.0,0.12607693672180176
0,orb,1142.0,50.0,0.1664259433746338
0,orb,1135.0,36.0,0.11800909042358396
0,orb,390.0,35.0,0.09009695053100586
0,orb,544.0,50.0,0.093796968460083
0,orb,540.0,50.0,0.09524989128112793
0,orb,542.0,50.0,0.09149885177612303
0,orb,542.0,39.0,0.1146070957183838
0,orb,546.0,50.0,0.097520112991333
0,orb,550.0,38.0,0.11216211318969728
0,orb,672.0,50.0,0.13387107849121094
0,orb,674.0,50.0,0.0993809700012207
0,orb,673.0,50.0,0.1076669692993164
0,orb,675.0,50.0,0.10627508163452147
0,orb,675.0,32.0,0.1098651885986328
0,orb,775.0,39.0,0.16144013404846191
0,orb,848.0,50.0,0.10001182556152344
0,orb,849.0,40.0,0.15880298614501953
0,orb,908.0,50.0,0.1371009349822998
0,orb,888.0,50.0,0.1649038791656494
0,orb,878.0,50.0,0.13061308860778809
0,orb,877.0,50.0,0.15185189247131348
0,orb,877.0,43.0,0.1173100471496582
0,orb,1019.0,42.0,0.12543582916259766
0,orb,1088.0,36.0,0.20369601249694824
0,orb,1192.0,50.0,0.15526390075683594
0,orb,1194.0,39.0,0.201610803604126
0,orb,1193.0,50.0,0.2090349197387696
0,orb,1220.0,50.0,0.15879297256469727
0,orb,1223.0,50.0,0.15752100944519046
0,orb,1213.0,28.0,0.13804888725280762
0,orb,1201.0,50.0,0.18677806854248047
0,orb,1212.0,50.0,0.17401409149169922
0,orb,1215.0,50.0,0.19147300720214844
0,orb,1216.0,36.0,0.16280603408813474
0,orb,1128.0,50.0,0.15597009658813474
0,orb,1137.0,32.0,0.18271493911743164
0,orb,1193.0,45.0,0.17119812965393064
0,orb,1185.0,50.0,0.1695718765258789
0,orb,1185.0,50.0,0.17322611808776855
0,orb,1185.0,37.0,0.1580369472503662
0,orb,1085.0,50.0,0.2462038993835449
0,orb,1111.0,28.0,0.19442105293273929
0,orb,1154.0,50.0,0.2132279872894287
0,orb,1168.0,50.0,0.2207510471343994
0,orb,1165.0,50.0,0.15584611892700195
0,orb,1164.0,50.0,0.18347787857055664
0,orb,1164.0,36.0,0.17870712280273438
0,orb,1057.0,35.0,0.2423980236053467
0,orb,1324.0,50.0,0.2693359851837158
0,orb,1325.0,50.0,0.22401714324951166
0,orb,1380.0,43.0,0.2049579620361328
0,orb,1429.0,50.0,0.3131978511810303
0,orb,1407.0,50.0,0.3807837963104248
0,orb,1415.0,36.0,0.4276800155639648
0,orb,1646.0,50.0,0.3337371349334717
0,orb,1649.0,33.0,0.3065550327301025
0,orb,1047.0,50.0,0.21868586540222168
0,orb,1053.0,50.0,0.20385193824768064
0,orb,1043.0,50.0,0.24700188636779785
0,orb,1043.0,35.0,0.15372991561889648
0,orb,1059.0,50.0,0.14789319038391113
0,orb,1059.0,41.0,0.15079498291015625
0,orb,1118.0,50.0,0.17164111137390134
0,orb,1091.0,50.0,0.17377901077270508
0,orb,1098.0,42.0,0.1994180679321289
0,orb,1318.0,50.0,0.1895158290863037
0,orb,1308.0,32.0,0.22367310523986814
0,orb,1311.0,50.0,0.2013089656829834
0,orb,1311.0,50.0,0.21547198295593264
0,orb,1311.0,37.0,0.21246600151062006
0,orb,1292.0,35.0,0.20047307014465326
0,orb,1223.0,50.0,0.295518159866333
0,orb,1250.0,50.0,0.3596310615539551
0,orb,1244.0,50.0,0.3283331394195557
0,orb,1244.0,50.0,0.24527907371521
0,orb,1244.0,28.0,0.24529194831848145
0,orb,1205.0,36.0,0.3012449741363525
0,orb,1523.0,50.0,0.38607096672058105
0,orb,1539.0,50.0,0.29463696479797363
0,orb,1536.0,50.0,0.2532539367675781
0,orb,1537.0,50.0,0.2673540115356445
0,orb,1537.0,36.0,0.239292860031128
0,orb,1550.0,15.0,0.2415931224822998
0,orb,1825.0,50.0,0.25214314460754395
0,orb,1823.0,50.0,0.2659609317779541
0,orb,1823.0,50.0,0.2822840213775635
0,orb,1824.0,43.0,0.2900090217590332
0,orb,1805.0,50.0,0.27451109886169434
0,orb,1821.0,50.0,0.408966064453125
0,orb,1804.0,48.0,0.4751448631286621
0,orb,1842.0,50.0,0.41977405548095703
0,orb,1839.0,49.0,0.4912619590759277
0,orb,1837.0,24.0,0.4290990829467773
0,orb,1851.0,26.0,0.3749461174011231
0,orb,1883.0,50.0,0.4183471202850342
0,orb,1886.0,50.0,0.3334591388702393
0,orb,1886.0,50.0,0.3038308620452881
0,orb,1889.0,50.0,0.26102209091186523
0,orb,1888.0,28.0,0.30132007598876953
0,orb,1875.0,47.0,0.2808229923248291
0,orb,1883.0,50.0,0.26242804527282715
0,orb,1885.0,50.0,0.2813761234283447
0,orb,1885.0,50.0,0.2848789691925049
0,orb,1885.0,33.0,0.35836100578308105
0,orb,1868.0,49.0,0.3955729007720947
0,orb,1874.0,50.0,0.3128750324249268
0,orb,1865.0,50.0,0.2849819660186768
0,orb,1867.0,18.0,0.32750701904296875
0,orb,1376.0,36.0,0.1987700462341309
0,orb,1301.0,35.0,0.16627192497253418
0,orb,1310.0,50.0,0.22715497016906736
0,orb,1318.0,50.0,0.2149040699005127
0,orb,1323.0,50.0,0.2181699275970459
0,orb,1323.0,29.0,0.1661670207977295
0,orb,888.0,35.0,0.13141703605651855
0,orb,784.0,50.0,0.13799691200256348
0,orb,782.0,40.0,0.10953187942504884
0,orb,681.0,50.0,0.10173511505126953
0,orb,687.0,50.0,0.1093308925628662
0,orb,686.0,26.0,0.10489678382873537
0,orb,728.0,39.0,0.10390186309814453
0,orb,795.0,50.0,0.14084911346435547
0,orb,795.0,50.0,0.12403297424316405
0,orb,790.0,50.0,0.13388800621032715
0,orb,790.0,30.0,0.15243196487426758
0,orb,961.0,50.0,0.14697504043579102
0,orb,953.0,50.0,0.1576070785522461
0,orb,952.0,35.0,0.18357086181640625
0,orb,879.0,30.0,0.09729599952697754
0,orb,817.0,37.0,0.13042378425598145
0,orb,886.0,50.0,0.15996503829956055
0,orb,880.0,50.0,0.14237594604492188
0,orb,908.0,50.0,0.13457512855529785
0,orb,907.0,50.0,0.12013912200927734
0,orb,907.0,43.0,0.12711286544799805
0,orb,739.0,29.0,0.16993999481201172
0,orb,1530.0,50.0,0.233936071395874
0,orb,1530.0,41.0,0.28353190422058105
0,orb,1455.0,50.0,0.23308110237121585
0,orb,1455.0,42.0,0.2645721435546875
0,orb,1448.0,50.0,0.4039208889007568
0,orb,1439.0,50.0,0.21981501579284668
0,orb,1438.0,50.0,0.2337541580200196
0,orb,1439.0,50.0,0.19095110893249512
0,orb,1440.0,35.0,0.1931889057159424
0,orb,1413.0,50.0,0.1852660179138184
0,orb,1451.0,26.0,0.1950180530548096
0,orb,1056.0,50.0,0.1712498664855957
0,orb,1056.0,38.0,0.1522970199584961
0,orb,1087.0,50.0,0.18036293983459475
0,orb,1056.0,50.0,0.1491870880126953
0,orb,1051.0,50.0,0.16408205032348633
0,orb,1080.0,36.0,0.1384589672088623
0,orb,1150.0,50.0,0.12773990631103516
0,orb,1150.0,34.0,0.17213702201843262
0,orb,1114.0,50.0,0.13628411293029785
0,orb,1120.0,16.0,0.16855311393737793
0,orb,1886.0,50.0,0.3042900562286377
0,orb,1888.0,50.0,0.2767741680145264
0,orb,1889.0,26.0,0.3563930988311768
0,orb,1941.0,28.0,0.47368907928466797
0,orb,1975.0,41.0,0.5251569747924805
0,orb,1974.0,48.0,0.5221021175384521
0,orb,1962.0,42.0,0.4579489231109619
0,orb,1972.0,9.0,0.7187449932098389
0,orb,2000.0,45.0,0.7071151733398438
0,orb,2000.0,39.0,0.5000741481781006
0,orb,2000.0,46.0,0.3446328639984131
0,orb,2000.0,50.0,0.3325989246368408
0,orb,2000.0,16.0,0.3708980083465576
0,orb,2000.0,37.0,0.4375650882720947
0,orb,2000.0,15.0,0.4610240459442138
0,orb,2000.0,9.0,0.31781816482543945
0,orb,2000.0,50.0,0.3670320510864258
0,orb,2000.0,42.0,0.4340150356292725
0,orb,2000.0,47.0,0.4637072086334229
0,orb,2000.0,46.0,0.43009495735168457
0,orb,2000.0,39.0,0.4858360290527344
0,orb,2000.0,11.0,0.5548679828643799
0,orb,1945.0,50.0,0.4361779689788817
0,orb,1944.0,50.0,0.3726058006286621
0,orb,1945.0,22.0,0.32503199577331543
0,orb,1806.0,50.0,0.2460620403289795
0,orb,1803.0,24.0,0.2402939796447754
0,orb,1840.0,50.0,0.2808341979980469
0,orb,1845.0,23.0,0.23366594314575195
0,orb,1800.0,16.0,0.3153078556060791
0,orb,1831.0,28.0,0.29915285110473633
0,orb,1840.0,50.0,0.2890889644622803
0,orb,1837.0,50.0,0.4210348129272461
0,orb,1821.0,50.0,0.3378400802612305
0,orb,1832.0,13.0,0.3271000385284424
0,orb,1280.0,50.0,0.2429738044738769
0,orb,1277.0,50.0,0.2547550201416016
0,orb,1277.0,32.0,0.2268149852752685
0,orb,1171.0,30.0,0.17938995361328125
0,orb,1091.0,39.0,0.22159790992736814
0,orb,1257.0,50.0,0.2927420139312744
0,orb,1279.0,50.0,0.1696951389312744
0,orb,1282.0,50.0,0.1740589141845703
0,orb,1283.0,28.0,0.13234210014343262
