,"nfeatures","nmatches","ngoodmatches","reproj_error","ex_time"
0,1210,1210,13,"0,0226745605","1,8681120872"
0,1232,1232,14,"0,2319218318","3,4652149677"
0,1278,1278,14,"0,1625061035","11,626650095"
0,1266,1266,15,"0,0891830444","0,8356461525"
0,1260,1260,15,"0,2097202029","0,559543848"
0,1262,1262,15,"1,2891836166","0,5526509285"
0,1309,1309,14,"1,0835200718","0,5649709702"
0,1285,1285,13,"2,2957420349","5,9839289188"
0,1279,1279,14,0,"0,67821908"
0,1335,1335,13,"2,6693301568","10,5395920277"
0,1295,1295,14,"0,5253118787","0,5875961781"
0,1268,1268,14,"0,7957700094","3,2487211227"
0,1298,1298,14,0,"2,37332201"
0,1319,1319,14,"2,5540542603","1,250333786"
0,1292,1292,13,"1,7568343236","1,615363121"
0,1295,1295,15,0,"0,5619111061"
0,1302,1302,13,"1,2916683197","1,6159598827"
0,1292,1292,15,"1,2022380829","0,5604240894"
0,1257,1257,15,"2,002796936","0,5487649441"
0,1308,1308,13,0,"4,4742240906"
0,1275,1275,14,"1,9041023254","5,1528329849"
0,1269,1269,14,0,"0,5428328514"
0,1318,1318,13,0,"3,3547511101"
0,1349,1349,14,0,"2,0875270367"
0,1315,1315,15,"4,2315757751","0,5407989025"
0,1325,1325,16,0,"0,5370669365"
0,1331,1331,12,"3,4754180908","0,5436449051"
0,1337,1337,15,"3,4055337906","0,5593900681"
0,1328,1328,2,"3,4055337906","0,3382110596"
0,908,908,14,"1,2616239275","2,0734579563"
0,883,883,14,0,"0,6651010513"
0,894,894,12,0,"0,2590699196"
0,388,388,12,"0,0929389954","0,2476501465"
0,385,385,13,"0,8295886993","0,2607879639"
0,388,388,2,"0,8295886993","0,2240600586"
0,428,428,14,0,"0,2939691544"
0,426,426,12,"1,1596282959","0,2501468658"
0,431,431,12,"0,3195495605","0,2601029873"
0,481,481,5,"0,3195495605","0,2060139179"
0,230,230,12,0,"0,2236559391"
0,221,221,3,0,"0,2139589787"
0,486,486,13,"0,8009929657","0,2844970226"
0,531,531,13,"0,5089950562","0,2799949646"
0,533,533,14,"0,3653499058","0,2923781872"
0,543,543,14,"0,673625946","0,6383440495"
0,525,525,12,"1,0145988464","0,2724370956"
0,565,565,12,0,"0,2785999775"
0,562,562,14,"0,0414106581","1,4440460205"
0,622,622,2,"0,0414106581","0,2789139748"
0,909,909,15,0,"0,3783061504"
0,923,923,14,"0,8604610988","0,39874506"
0,996,996,13,"0,2250156403","3,2013969421"
0,1011,1011,13,0,"0,4255030155"
0,1055,1055,0,0,"0,4202752113"
0,1712,1712,14,0,"0,6035220623"
0,1615,1615,13,"7,1730026245","0,6339550018"
0,1569,1569,12,"7,1394313176","0,5352079868"
0,1499,1499,1,"7,1394313176","0,6729710102"
0,2569,2569,16,"1,8025637407","1,3569171429"
0,2572,2572,15,"1,5253718376","1,3390440941"
0,2538,2538,15,0,"1,3392910957"
0,2597,2597,15,"1,5387684504","1,4466719627"
0,2555,2555,11,0,"0,9200289249"
0,2483,2483,16,"1,6101349592","1,3005590439"
0,2477,2477,14,0,"1,3346209526"
0,2510,2510,14,"2,4459915161","3,4077298641"
0,2538,2538,16,0,"1,3272390366"
0,2478,2478,13,"37,4266787442","1,3921439648"
0,2380,2380,15,0,"1,1937050819"
0,2396,2396,15,0,"1,214496851"
0,2376,2376,14,"2,3817082814","1,4907050133"
0,2279,2279,12,0,"0,7412331104"
0,2018,2018,15,"1,350484848","0,9642710686"
0,2074,2074,13,"1,2333765897","0,9595000744"
0,2007,2007,14,"0,7577457428","1,0257570744"
0,2046,2046,14,0,"1,3911499977"
0,2026,2026,5,0,"0,6025600433"
0,1783,1783,14,0,"1,0271270275"
0,1789,1789,14,0,"0,7807719707"
0,1788,1788,14,0,"0,819008112"
0,1820,1820,3,0,"0,5511507988"
0,1715,1715,14,0,"6,817497015"
0,1668,1668,14,0,"0,7244188786"
0,1659,1659,14,0,"0,7785019875"
0,1602,1602,15,0,"0,7093970776"
0,1613,1613,8,0,"0,3327078819"
0,665,665,15,0,"0,3148899078"
0,678,678,13,0,"0,3097081184"
0,624,624,14,"1,5745699956","0,3713970184"
0,628,628,13,"1,7945262364","10,2494111061"
0,614,614,1,"1,7945262364","0,1980350018"
0,83,83,10,0,"0,2128798962"
0,79,79,11,0,"0,2108550072"
0,79,79,11,0,"0,2143750191"
0,74,74,1,0,"0,1824831963"
0,19,19,7,0,"0,189095974"
0,25,25,8,"2,653875351","0,1964111328"
0,26,26,9,"1,9915949504","0,1971619129"
0,26,26,7,"1,9915949504","0,1900160313"
0,17,17,2,"1,9915949504","0,1802220345"
0,10,10,2,"1,9915949504","0,182721138"
0,6,6,2,"1,9915949504","0,1860609055"
0,8,8,2,"1,9915949504","0,1889801025"
0,3,3,2,"1,9915949504","0,1865808964"
0,5,5,0,"1,9915949504","0,1865839958"
0,5,5,1,"1,9915949504","0,1804511547"
0,3,3,1,"1,9915949504","0,1833379269"
0,3,3,0,"1,9915949504","0,184497118"
0,10,10,0,"1,9915949504","0,1856470108"
0,5,5,1,"1,9915949504","0,1800210476"
0,9,9,2,"1,9915949504","0,1835138798"
0,10,10,1,"1,9915949504","0,1868290901"
0,3,3,1,"1,9915949504","0,1825611591"
0,6,6,0,"1,9915949504","0,3170828819"
0,3275,3275,14,"2,6341164329","1,9624629021"
0,3288,3288,14,0,"8,5946218967"
0,3269,3269,15,"2,9497102102","1,7630500793"
0,3279,3279,3,"2,9497102102","0,7812519073"
0,1715,1715,14,"0,6408162117","0,7327568531"
0,1719,1719,13,"0,6280755997","1,5492429733"
0,1716,1716,15,"0,3341674805","11,5383319855"
0,1665,1665,14,"0,5853814345","0,7122859955"
0,1705,1705,13,"18,4356750488","3,503344059"
0,1582,1582,14,"0,8997795105","1,0823349953"
0,1571,1571,14,"1,0842070146","1,1016619205"
0,1517,1517,15,"1,5709879557","0,6493420601"
0,1603,1603,15,"1,0873725891","0,6893489361"
0,1569,1569,14,"5,0086133139","1,7884421349"
0,1747,1747,15,"0,7796669006","0,7553739548"
0,1717,1717,15,0,"0,7575349808"
0,1750,1750,15,"0,9570315043","0,7654101849"
0,1699,1699,14,"0,9346411569","11,8946578503"
0,1735,1735,13,"23,3119035201","2,1040101051"
0,1832,1832,15,"0,796875","0,8097200394"
0,1776,1776,14,"1,0603613172","2,7259149551"
0,1821,1821,15,0,"0,7823960781"
0,1783,1783,15,0,"0,8014779091"
0,1793,1793,14,"25,2750911713","0,8714990616"
0,1829,1829,14,"1,7952342987","0,8336901665"
0,1770,1770,15,"2,141519819","0,814868927"
0,1742,1742,13,"1,8975715637","1,4082608223"
0,1773,1773,14,0,"1,9461820126"
0,1718,1718,9,0,"0,5355570316"
0,1574,1574,15,"2,4722264608","0,7213110924"
0,1637,1637,13,0,"0,7005648613"
0,1644,1644,15,"1,9075784683","0,7826609612"
0,1623,1623,14,"1,5654878616","0,7133200169"
0,1619,1619,3,"1,5654878616","0,393736124"
0,1121,1121,14,"0,0968418121","6,7838151455"
0,1111,1111,13,"0,3725385666","10,2096560001"
0,1144,1144,14,"0,0719735282","2,153113842"
0,1131,1131,14,0,"0,5366001129"
0,1090,1090,1,0,"0,3713848591"
0,1285,1285,14,"3,8477052961","0,5314400196"
0,1296,1296,15,"4,5142860413","0,5138738155"
0,1245,1245,14,"2,6266908646","0,5359959602"
0,1232,1232,13,0,"0,4915819168"
0,1212,1212,1,0,"0,3915910721"
0,1356,1356,13,"2,6308931623","0,5573289394"
0,1338,1338,14,"2,6391918476","0,557489872"
0,1355,1355,14,0,"0,6219911575"
0,1382,1382,14,"3,2238888741","2,2041549683"
0,1338,1338,3,"3,2238888741","0,4723229408"
0,1731,1731,13,0,"0,8020348549"
0,1791,1791,14,"0,5945069449","0,7964539528"
0,1747,1747,14,0,"1,8767991066"
0,1770,1770,13,"0,0840315385","2,659995079"
0,1769,1769,1,"0,0840315385","0,3304879665"
0,710,710,14,"4,5730639866","0,3688058853"
0,722,722,13,"2,9072780609","0,5173361301"
0,685,685,3,"2,9072780609","0,2734279633"
0,722,722,14,"0,5754688263","0,3448140621"
0,721,721,15,"0,6661376953","0,3614909649"
0,713,713,15,"0,5182917668","0,3612370491"
0,756,756,15,"0,5675239563","0,3521990776"
0,775,775,16,"0,178955555","0,3451809883"
0,747,747,16,"0,4983596802","0,9112699032"
0,775,775,14,"0,465721954","0,3728041649"
0,758,758,15,"0,728285356","0,3430509567"
0,774,774,14,"0,5925584273","0,3494389057"
0,769,769,16,"0,7509536743","0,3899071217"
0,789,789,15,"0,945619456","0,4968280792"
0,757,757,14,"0,8895686756","0,3586881161"
0,823,823,15,0,"0,3893678188"
0,836,836,14,0,"0,4189260006"
0,877,877,14,0,"0,3779189587"
0,857,857,15,"1,0438894792","0,4054310322"
0,906,906,17,0,"0,4085280895"
0,882,882,15,"1,2745348612","0,4094591141"
0,978,978,16,"1,4561691284","0,4303591251"
0,938,938,14,"1,5126931667","0,4019908905"
0,929,929,15,"1,1020822525","0,4443171024"
0,943,943,14,"5,9932436262","0,5265898705"
0,973,973,15,"1,0019187927","0,4338531494"
0,1022,1022,15,"1,4292373657","0,4415009022"
0,1050,1050,18,"1,0739116669","0,4530091286"
0,1067,1067,15,"0,9068412781","0,4343240261"
0,1046,1046,15,"0,5787384033","0,4251999855"
0,1066,1066,14,"0,9807112558","1,163310051"
0,1097,1097,15,0,"0,468996048"
0,1086,1086,14,"1,2653645602","1,9840900898"
0,1085,1085,18,0,"0,4953780174"
0,1194,1194,14,"1,1024689674","0,5080099106"
0,1146,1146,14,"0,9694505419","0,5315160751"
0,1165,1165,14,"1,1814556122","0,4806759357"
0,1203,1203,14,"1,0077378409","0,8421788216"
