,feature,nmatches,ngoodmatches,ex_time
0,orb,1320.0,50.0,0.20774102210998527
0,orb,1320.0,37.0,0.1672379970550537
0,orb,1371.0,50.0,0.19783997535705566
0,orb,1399.0,26.0,0.2259538173675537
0,orb,1241.0,40.0,0.24463701248168945
0,orb,1197.0,37.0,0.17169785499572754
0,orb,1041.0,50.0,0.22367596626281736
0,orb,1024.0,50.0,0.2671051025390625
0,orb,1029.0,38.0,0.24438810348510745
0,orb,784.0,27.0,0.19602394104003906
0,orb,800.0,50.0,0.1913468837738037
0,orb,800.0,35.0,0.20202898979187006
0,orb,726.0,50.0,0.22073602676391602
0,orb,725.0,39.0,0.1826210021972656
0,orb,648.0,50.0,0.1883139610290528
0,orb,650.0,50.0,0.10139608383178712
0,orb,650.0,40.0,0.10181593894958496
0,orb,728.0,50.0,0.10198712348937987
0,orb,725.0,11.0,0.19362282752990725
0,orb,1823.0,49.0,0.232741117477417
0,orb,1825.0,11.0,0.2579638957977295
0,orb,1858.0,50.0,0.22115302085876465
0,orb,1882.0,50.0,0.2290070056915283
0,orb,1886.0,13.0,0.245654821395874
0,orb,2000.0,50.0,0.3057589530944824
0,orb,2000.0,50.0,0.271575927734375
0,orb,2000.0,11.0,0.2668452262878418
0,orb,2000.0,31.0,0.2508788108825684
0,orb,2000.0,10.0,0.1743478775024414
0,orb,1207.0,24.0,0.13918304443359375
0,orb,1058.0,50.0,0.11582183837890625
0,orb,1059.0,50.0,0.1073307991027832
0,orb,1058.0,38.0,0.11385512351989745
0,orb,1080.0,50.0,0.11207890510559082
0,orb,1080.0,50.0,0.14052915573120114
0,orb,1087.0,44.0,0.1561579704284668
0,orb,1100.0,50.0,0.11353802680969238
