,"nfeatures","nmatches","ngoodmatches","reproj_error","ex_time"
0,2000,2000,47,"7,62939453125E-06","0,212018013"
0,2000,2000,43,0,"0,2102351189"
0,2000,2000,34,0,"0,2051270008"
0,2000,2000,8,"7,4341910226","0,217607975"
0,2000,2000,8,"0,5929014683","0,2253689766"
0,2000,2000,15,0,"0,2253332138"
0,2000,2000,20,0,"0,2182641029"
0,2000,2000,12,0,"0,2240700722"
0,2000,2000,8,"8,8338819231","0,2196121216"
0,2000,2000,35,0,"0,2076559067"
0,2000,2000,26,"0,0002098083","0,2147908211"
0,2000,2000,28,"0,0001017253","0,2112491131"
0,2000,2000,8,0,"0,2239010334"
0,2000,2000,41,0,"0,233191967"
0,2000,2000,42,0,"0,2593610287"
0,2000,2000,46,"1,27156575520833E-06","0,233052969"
0,2000,2000,42,0,"0,2117350101"
0,2000,2000,8,"0,1455461979","0,2242078781"
0,2000,2000,49,0,"0,2110829353"
0,2000,2000,43,0,"0,2314991951"
0,2000,2000,47,0,"0,2342438698"
0,2000,2000,46,"1,3767424874","0,2361249924"
0,2000,2000,8,"27,0831851959","0,2485477924"
0,2000,2000,45,0,"0,2097520828"
0,2000,2000,47,0,"0,2074329853"
0,2000,2000,43,0,"0,2100870609"
0,2000,2000,43,0,"0,2084920406"
0,2000,2000,8,0,"0,2260301113"
0,2000,2000,25,0,"0,2151050568"
0,2000,2000,41,0,"0,2062602043"
0,2000,2000,40,"7,62939453125E-06","0,219342947"
0,2000,2000,41,"1,52587890625E-05","0,2191109657"
0,2000,2000,8,0,"0,2263100147"
0,2000,2000,40,0,"0,2060329914"
0,2000,2000,40,"3,814697265625E-06","0,2077851295"
0,2000,2000,46,"0,000005722","0,2055490017"
0,2000,2000,45,0,"0,2064139843"
0,2000,2000,8,"12,9584531784","0,2283110619"
0,2000,2000,26,"0,713192531","0,2272861004"
0,2000,2000,25,"0,7479932785","0,2524459362"
0,2000,2000,32,"2,86102294921875E-05","0,2088620663"
0,2000,2000,26,0,"0,2264389992"
0,2000,2000,8,0,"0,2596819401"
0,2000,2000,32,0,"0,2073640823"
0,2000,2000,38,0,"0,2109341621"
0,2000,2000,45,"0,000002861","0,2117240429"
0,2000,2000,8,"14,5466871262","0,2265741825"
0,2000,2000,50,"1,1146426392","0,2366409302"
0,2000,2000,50,0,"0,2391278744"
0,2000,2000,49,0,"0,2334771156"
0,2000,2000,50,"1,0784027722","0,2625219822"
0,2000,2000,8,"15,8602542877","0,247123003"
0,2000,2000,37,0,"0,2093532085"
0,2000,2000,37,"0,000000545","0,2019169331"
0,2000,2000,18,"0,0001653035","0,2233390808"
0,2000,2000,39,"1,38716264204545E-06","0,214140892"
0,2000,2000,8,0,"0,2185389996"
0,2000,2000,24,0,"0,218873024"
0,2000,2000,24,"0,0007425944","0,2160089016"
