,"nfeatures","nmatches","ngoodmatches","reproj_error","ex_time"
0,10,10,2,"0,2896156311","0,202999115"
0,23,23,4,"0,2896156311","0,1981909275"
0,18,18,4,"0,2896156311","0,1981739998"
0,27,27,9,"3,163646751","0,2144830227"
0,27,27,8,"0,5561057727","0,2313439846"
0,20,20,5,"0,5561057727","0,203594923"
0,35,35,7,"0,499786377","0,1985850334"
0,30,30,9,0,"0,2021279335"
0,35,35,8,"1,0068228245","0,2089948654"
0,35,35,10,0,"0,2031550407"
0,29,29,9,"0,0446640121","0,198112011"
0,34,34,9,"0,7715138027","0,2047190666"
0,25,25,8,"0,364210248","0,1915299892"
0,33,33,9,"0,6050312784","0,2009057999"
0,34,34,5,"0,6050312784","0,18708992"
0,30,30,8,"0,8889258248","0,2039408684"
0,26,26,8,"3,8386429378","0,2078258991"
0,27,27,7,"1,7003327778","0,1969649792"
0,38,38,9,"0,2545547485","0,2035188675"
0,30,30,3,"0,2545547485","0,196696043"
0,33,33,7,"0,2545547485","0,1896808147"
0,27,27,9,"0,3534505708","0,2044730186"
0,30,30,8,"2,6714310646","0,2046210766"
0,35,35,7,"2,6714310646","0,1954669952"
0,27,27,6,"2,6714310646","0,1887350082"
0,31,31,7,"2,6714310646","0,1956040859"
0,30,30,8,"0,4909734726","0,2010068893"
0,26,26,9,"0,0341491699","0,2031700611"
0,37,37,8,"3,4267482758","0,2042958736"
0,35,35,9,"0,2579193796","0,2077801228"
0,41,41,10,"0,1556520462","0,2076990604"
0,52,52,7,"0,1556520462","0,1954100132"
0,43,43,9,"0,3095584446","0,2019948959"
0,42,42,11,0,"0,2125959396"
0,71,71,10,"1,1105993816","0,210215807"
0,70,70,11,"1,2179260254","0,209952116"
0,70,70,13,"1,4441580091","0,233481884"
0,74,74,12,"1,3289438883","0,2060120106"
0,66,66,9,"1,3289438883","0,1972539425"
0,76,76,11,"0,953915596","0,2103738785"
0,81,81,11,"0,8621638905","0,2154920101"
0,85,85,9,"1,1307153702","0,2217490673"
0,97,97,10,"0,2050100962","0,2139089108"
0,79,79,10,0,"0,2181010246"
0,97,97,12,"0,8770569888","0,220610857"
0,115,115,12,"4,1061032613","0,2160420418"
0,106,106,11,0,"0,221252203"
0,118,118,9,0,"0,2163641453"
0,114,114,9,"0,6500717163","0,2369039059"
0,138,138,12,"0,3687973022","0,2215189934"
0,121,121,13,"0,8109931946","0,2293450832"
0,128,128,13,"1,5166444045","0,3048679829"
0,138,138,12,0,"0,2123801708"
0,119,119,11,0,"0,2145161629"
0,131,131,9,"0,7327312893","0,2099151611"
0,110,110,11,"0,4384845098","0,2107641697"
0,118,118,12,0,"0,2213318348"
0,118,118,11,0,"0,2253088951"
0,111,111,12,"0,5774040222","0,2384488583"
0,92,92,10,0,"0,2158081532"
0,82,82,12,"1,139866511","0,2128288746"
0,101,101,11,0,"0,2094390392"
0,124,124,11,"0,1166636149","0,2161569595"
0,130,130,12,"0,0568552017","0,2074708939"
0,122,122,11,"0,6750890558","0,2141661644"
0,117,117,11,"0,2955627441","0,2148249149"
0,131,131,11,"3,5531463623","0,2176399231"
0,188,188,12,"0,0528579712","0,2180418968"
0,184,184,11,"1,4085998535","0,2128889561"
0,178,178,12,"0,0269908905","0,2198059559"
0,200,200,10,0,"0,219547987"
0,221,221,13,"1,9014578104","0,3370552063"
0,257,257,12,"0,1893490383","0,227741003"
