,"nfeatures","nmatches","ngoodmatches","reproj_error","ex_time"
0,1983,1983,45,0,"0,2872729301"
0,1981,1981,8,"12,8395910263","0,2499380112"
0,1983,1983,42,"2,58854457310268E-05","0,3001818657"
0,1993,1993,39,"3,61907176482372E-05","0,3209888935"
0,1973,1973,30,0,"0,2410271168"
0,1981,1981,44,0,"0,3214581013"
0,1984,1984,7,"35,966178894","0,2220101357"
0,1787,1787,30,0,"0,2673389912"
0,1776,1776,30,0,"0,2748970985"
0,1768,1768,28,0,"0,2671232224"
0,1734,1734,28,"1,1970601763","0,2909519672"
0,1716,1716,7,"1,1970601763","0,1944658756"
0,1107,1107,27,"2,85194033668155E-05","0,1738438606"
0,1042,1042,22,0,"0,1824948788"
0,1152,1152,29,"0,7296017965","0,1597950459"
0,1115,1115,33,0,"0,1832640171"
0,1066,1066,7,0,"0,189977169"
0,1264,1264,47,"1,23054750504032E-06","0,1681718826"
0,1158,1158,42,"1,23054750504032E-06","0,1757781506"
0,1257,1257,35,"1,23054750504032E-06","0,1516759396"
0,1346,1346,8,"2,4389918645","0,1767218113"
0,1734,1734,34,"6,14166259765625E-05","0,2298891544"
0,1746,1746,30,0,"0,2639019489"
0,1734,1734,30,0,"0,2297580242"
0,1770,1770,30,"0,543770734","0,2404119968"
0,1726,1726,22,"0,543770734","0,2234339714"
0,1828,1828,46,"0,2735039638","0,2228991985"
0,1867,1867,48,"0,2735039638","0,2146430016"
0,1849,1849,48,0,"0,2404410839"
0,1874,1874,42,"0,0103948593","0,2488610744"
0,1869,1869,8,"0,4091720581","0,2391321659"
0,1956,1956,8,"0,8516235352","0,2252459526"
0,1960,1960,21,"0,8516235352","0,2263820171"
0,1950,1950,8,"0,3907175064","0,2195539474"
0,1956,1956,8,0,"0,2129969597"
0,1904,1904,48,"1,2190418859","0,2199501991"
0,1869,1869,39,"1,1939328512","0,2508111"
0,1845,1845,33,"2,20850894325658E-06","0,3133590221"
0,1862,1862,29,0,"0,2599749565"
0,1810,1810,8,"12,8849492754","0,2123799324"
0,1420,1420,30,0,"0,2368118763"
0,1380,1380,27,"0,0001001358","0,2727601528"
0,1316,1316,31,"6,26246134440104E-05","0,3349239826"
0,1307,1307,30,"8,22884695870536E-05","0,2185599804"
0,1347,1347,8,"7,5373513358","0,1909761429"
0,1252,1252,40,"2,46109501008064E-07","0,1736249924"
0,1262,1262,31,"2,46109501008064E-07","0,1860849857"
0,1281,1281,37,"6,35782877604167E-07","0,1699309349"
0,1300,1300,37,"6,35782877604167E-07","0,1673629284"
0,1283,1283,8,"13,0122439067","0,1666030884"
0,1426,1426,33,"13,0122439067","0,1589429379"
0,1407,1407,36,0,"0,1887350082"
0,1390,1390,38,0,"0,1788311005"
0,1464,1464,38,"0,2271799834","0,1981499195"
0,1424,1424,8,"20,7867138386","0,2078480721"
0,1602,1602,42,0,"0,2148211002"
0,1587,1587,44,"0,7133609309","0,2307679653"
0,1635,1635,44,0,"0,237486124"
0,1647,1647,8,"7,225982666","0,2305738926"
0,1805,1805,33,0,"0,2674758434"
0,1770,1770,31,0,"0,2253680229"
0,1776,1776,34,"5,08626302083333E-06","0,2566199303"
0,1767,1767,29,"1,8646480015","0,4340949059"
0,1789,1789,8,"3,7114896774","0,221600771"
0,1825,1825,47,"0,0416866059","10,5765500069"
0,1832,1832,47,"1,380279541","145,4717788696"
0,1831,1831,45,0,"0,2437119484"
0,1842,1842,7,0,"0,2294948101"
0,1833,1833,44,"5,08626302083333E-07","0,2389159203"
0,1814,1814,48,0,"0,2564399242"
0,1801,1801,45,"0,271773136","0,2406380177"
0,1816,1816,48,"0,1480324003","0,2712359428"
0,1813,1813,8,"17,0716552734","0,218640089"
0,1770,1770,43,"1,69542100694444E-06","0,2295789719"
0,1772,1772,46,"0,0444338662","0,247961998"
0,1757,1757,41,"9,03480931332237E-07","0,2430920601"
0,1782,1782,8,"4,1431121826","0,2263741493"
0,1747,1747,38,"1,1033635347","0,1970860958"
0,1688,1688,40,"1,3302127293","0,2356557846"
0,1665,1665,32,"1,3129505831","0,230962038"
0,1577,1577,31,"0,985003398","0,2127509117"
0,1622,1622,7,"7,533241272","0,2002570629"
0,1354,1354,33,"1,3415442573","0,1725130081"
0,1392,1392,30,"1,0388395521","0,2060260773"
0,1410,1410,35,"1,5026709239","0,2120008469"
0,1396,1396,7,"1,5026709239","0,1968340874"
0,1664,1664,48,"0,0125018756","0,2112081051"
0,1708,1708,48,0,"0,2386410236"
0,1732,1732,49,0,"0,2392399311"
0,1734,1734,50,0,"0,251958847"
0,1669,1669,8,"2,5245295933","0,2267858982"
0,1860,1860,26,"3,814697265625E-06","0,2359671593"
0,1862,1862,8,"0,8418426514","0,2418570518"
0,1903,1903,17,"0,000109953","0,2852351665"
0,2000,2000,50,"1,64031982421875E-06","0,5040478706"
0,2000,2000,33,"0,7927977244","0,2668089867"
0,2000,2000,47,"0,86640856","0,2570610046"
0,2000,2000,49,"0,741315433","0,266602993"
0,2000,2000,49,0,"0,2764489651"
0,2000,2000,50,0,"0,2761571407"
0,2000,2000,47,"6,53948102678571E-07","0,2798318863"
0,2000,2000,48,0,"0,2755138874"
0,2000,2000,49,"1,41688755580357E-06","0,2632989883"
0,2000,2000,47,"6,93581321022727E-07","0,2747571468"
0,2000,2000,48,0,"0,2720479965"
0,2000,2000,45,0,"0,2564151287"
0,2000,2000,43,"0,847527724","0,2592718601"
0,2000,2000,34,0,"0,2679610252"
0,2000,2000,27,"1,2380989922","0,273099184"
0,2000,2000,30,"1,0973609044","0,2514111996"
0,2000,2000,30,"0,9701574643","0,2564530373"
0,2000,2000,15,0,"0,2693212032"
0,2000,2000,11,"1,9073486328125E-06","0,2401399612"
0,2000,2000,21,0,"0,240696907"
0,2000,2000,9,"0,5781589084","0,2232317924"
0,2000,2000,8,"0,9823412214","0,2272160053"
0,2000,2000,8,"1,5550166539","0,2242841721"
0,2000,2000,20,"2,2214056162","0,2364029884"
0,2000,2000,22,"2,381460491","0,2328770161"
0,2000,2000,8,"2,725924174","0,222743988"
0,2000,2000,25,"2,0441485596","0,2235229015"
0,2000,2000,9,"2,4877166748","0,2212171555"
0,2000,2000,8,0,"0,224542141"
0,2000,2000,8,"0,5274124146","0,2237479687"
0,2000,2000,16,"1,4920012951","0,238615036"
0,2000,2000,10,"0,2464279175","0,2321250439"
0,2000,2000,19,"1,7940324482","0,2397449017"
0,2000,2000,8,"1,1141471863","0,2273418903"
